pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
S392.1616	sRNA_independent	S392	new_1168838_1168972_c	na	0.26	0.656197781815179
suhB_ykzC.2197	intergenic_UTR	suhB_ykzC	BSU_14670	Proteins of unknown function	0.26	0.627353135828674
ansZ.429	CDS	ansZ	BSU_02690	Utilization of  asparagine/ aspartate	0.26	0.747390552616358
mreB_ysxA.4240	CDS	mreB_ysxA	BSU_28030	Cell shape, Membrane dynamics, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes, Membrane proteins	0.26	0.43423867251434
gamR.379	CDS	gamR	BSU_02370	Utilization of cell wall components, Utilization of amino sugars, Transcription factors/ other, Utilization of amino sugars	-0.26	0.391216367831843
yxaC.6039	CDS	yxaC	BSU_40022	Membrane proteins, Proteins of unknown function	-0.26	0.395761627001604
acyP.1162	CDS	acyP	BSU_07640	Poorly characterized/ putative enzymes	-0.26	0.369773020693289
tpeM.5982	CDS	tpeM	BSU_39630	Resistance against toxins/ antibiotics, Membrane proteins, Export of peptides	-0.26	0.625900403058404
gltC.2782	CDS	gltC	BSU_18460	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Transcription factors/ other	0.26	0.442499683308886
yuzI.4734	CDS	yuzI	BSU_31319	Proteins of unknown function, Newly identified sporulation proteins (based on transcription profiling)	0.26	na
Novel_transcript.5487	Novel_transcript	Novel_transcript	na	na	-0.26	0.759741085052324
rnmV.72	CDS	rnmV	BSU_00410	rRNA modification and maturation, Endoribonucleases	0.26	0.605651321583927
ybxI.342	CDS	ybxI	BSU_02090	Resistance against toxins/ antibiotics, Secreted proteins	0.26	0.643285486944358
lmrA.427	CDS	lmrA	BSU_02680	Transcription factors/ other, Resistance against toxins/ antibiotics	-0.26	0.283615286403668
ohrR.1962	CDS	ohrR	BSU_13150	Transcription factors/ other, Resistance against oxidative and electrophile stress	-0.26	0.651335673697345
yunE.4902	CDS	yunE	BSU_32380	Membrane proteins, Other transporters	-0.26	0.293376641530432
psd.369	CDS	psd	BSU_02290	Biosynthesis of phospholipids, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	-0.26	0.271826377701926
tseB_ypmA.3384	intergenic_UTR	tseB_ypmA	BSU_22380	Membrane proteins, Other genes, Cell shape	0.26	0.644568878020333
fecF.1138	CDS	fecF	BSU_07490	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	-0.26	0.302465404392464
speA.2191	CDS	speA	BSU_14630	Metabolism of polyamines, Biofilm formation, Other proteins required for biofilm formation	0.26	0.546144135564591
yrzN_S995_yrkC.3992	transcript	yrzN_S995_yrkC	BSU_26559	Newly identified sporulation proteins (based on transcription profiling)	0.26	0.605651321583927
lmrA.428	putative_sRNA	lmrA	BSU_02680	Transcription factors/ other, Resistance against toxins/ antibiotics	-0.26	0.287005160724836
rghRA.5091	CDS	rghRA	BSU_33660	Transcription factors/ other, phosphorelay, phosphorelay	-0.26	0.509798714654642
artQ.3613	CDS	artQ	BSU_23970	Biosynthesis/ acquisition of arginine, Membrane proteins, Uptake of amino acids	-0.26	0.652206448722049
cwlH.3876	CDS	cwlH	BSU_25710	Autolysis, Sporulation proteins/ other, Secreted proteins	-0.26	0.845063473750786
copP.1123	CDS	copP	BSU_07390	Transcription factors/ other, Resistance against toxins/ antibiotics/ based on similarity	-0.26	0.689253383894225
pchE.5301	CDS	pchE	BSU_35090	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins	-0.26	0.473863726722968
proS.2487	CDS	proS	BSU_16570	Aminoacyl-tRNA synthetases, Essential genes	0.26	0.243348628805966
clpP.5216	CDS	clpP	BSU_34540	General stress proteins (controlled by SigB), Heat shock proteins, Phosphorylation on an Arg residue, Additional proteins involved in proteolysis	0.26	0.565890049925739
yomO.3210	CDS	yomO	BSU_21280	SP-beta prophage	0.26	0.869852843647945
yqgV.3732	CDS	yqgV	BSU_24810	Proteins of unknown function	0.26	0.43423867251434
mreB.4239	putative_sRNA	mreB	BSU_28030	Cell shape, Membrane dynamics, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes, Membrane proteins	0.26	0.44171953305699
ydaM_ydaN.672	intergenic_UTR	ydaM_ydaN	BSU_04300	General stress proteins (controlled by SigB), Poorly characterized/ putative enzymes	-0.25	0.920968239617359
parE_parC.2735	intergenic_UTR	parE_parC	BSU_18090	DNA condensation/ segregation, Essential genes	0.25	0.604040910394557
med_comZ.1674	intergenic_UTR	med_comZ	BSU_11300	Genetic competence, Genetic competence	0.25	0.562568504079897
opuAC.476	CDS	opuAC	BSU_03000	Coping with hyper-osmotic stress, Membrane proteins, Uptake of compatible solutes for osmoprotection	0.25	0.547874724369402
ypiA.3414	CDS	ypiA	BSU_22590	Proteins of unknown function	0.25	0.365573385230051
deaD.5905	CDS	deaD	BSU_39110	DEAD-box RNA helicases, Translation/ other	-0.25	0.259787950049894
feuB.277	CDS	feuB	BSU_01620	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	-0.25	0.394550715277572
sxzZ.1267	CDS	sxzZ	BSU_08450	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	-0.25	0.26498540154747
deoB.3546	CDS	deoB	BSU_23500	Utilization of nucleotides, Phosphorylation on a Thr residue	0.25	0.29205455374674
iolX.1610	CDS	iolX	BSU_10850	Utilization of inositol	-0.25	0.500676240253837
yfmI.1134	CDS	yfmI	BSU_07460	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Other transporters	0.25	0.454022055954615
folN.3746	CDS	folN	BSU_24890	Poorly characterized/ putative enzymes, Detoxification reactions	0.25	0.449140612711731
rhaM.4709	CDS	rhaM	BSU_31190	Utilization of rhamnose	-0.25	0.771828869362547
walR.6103	CDS	walR	BSU_40410	Cell wall/ other, Two-component system response regulators, Essential genes, Phosphorylation on an Asp residue	-0.25	0.404913311416969
mutS_mutL.2558	intergenic_UTR	mutS_mutL	BSU_17040	DNA repair/ recombination, Mismatch repair (MMR)	0.25	0.762763439259948
pxpR.643	CDS	pxpR	BSU_04100	Transcription factors/ other, phosphorelay, phosphorelay	-0.25	0.480504446530938
ywnG.5526	CDS	ywnG	BSU_36570	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	-0.25	0.268783477068041
yoqJ.3105	CDS	yoqJ	BSU_20610	SP-beta prophage	-0.25	0.92359105946552
mgsA.3398	CDS	mgsA	BSU_22480	Glycolysis	0.25	0.440253432145036
yyaP.6159	CDS	yyaP	BSU_40760	Membrane proteins, Proteins of unknown function	-0.25	0.534803898054514
spcP.104	CDS	spcP	BSU_00600	Sporulation proteins/ other, Membrane proteins	-0.25	0.479482294427005
rplA.174	CDS	rplA	BSU_01030	Ribosomal proteins	0.25	0.517797659990318
nucF_yutE.4891	intergenic_UTR	nucF_yutE	BSU_32290	Poorly characterized/ putative enzymes	0.25	0.507752944556654
yopC.3159	CDS	yopC	BSU_20940	SP-beta prophage	0.25	0.442813730677552
fliK.2444	CDS	fliK	BSU_16270	Flagellar proteins, Swarming	-0.25	0.342233225265236
cotF.6124	CDS	cotF	BSU_40530	Not yet assigned, Phosphorylation on an Arg residue	0.25	0.88750442930356
yycP.6079	CDS	yycP	BSU_40270	Newly identified sporulation proteins (based on transcription profiling)	-0.25	0.774810362266694
nusG.170	CDS	nusG	BSU_01010	Transcription elongation/ termination	0.25	0.46630710288763
fliI_fliJ.2439	intergenic_UTR	fliI_fliJ	BSU_16240	Flagellar proteins, Swarming	-0.25	0.513392624368542
nfo.3778	CDS	nfo	BSU_25130	DNA repair/ recombination, A/P endonucleases	0.25	0.376022597655003
ybfF_ybfG.355	intergenic_UTR	ybfF_ybfG	BSU_02190	Membrane proteins, Proteins of unknown function	0.25	0.837702215304007
tatCY.925	CDS	tatCY	BSU_05990	Protein secretion, Membrane proteins	-0.25	0.318763757667304
pth.92	CDS	pth	BSU_00530	Translation/ other, General stress proteins (controlled by SigB), Essential genes	0.25	0.334941648817396
swgA_S922.3699	transcript	swgA_S922	BSU_misc_RNA_37	na	-0.25	0.379161486271119
ytxC.4386	CDS	ytxC	BSU_28960	Sporulation proteins/ other	0.25	0.384579317445934
yqfB_floA.3819	intergenic_UTR	yqfB_floA	BSU_25370	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against toxins/ antibiotics, Membrane proteins	-0.25	0.534037215670005
ydgC.867	CDS	ydgC	BSU_05580	Transcription factor/ other/ based on similarity	-0.25	0.40364894258827
yqkB.3569	CDS	yqkB	BSU_23660	Proteins of unknown function, Other highly expressed unknown proteins	0.25	0.3684951842995
comS_srfAC.560	intergenic_UTR	comS_srfAC	BSU_03500	Genetic competence, Genetic competence, Short peptides	-0.25	0.449140612711731
yitO.1635	CDS	yitO	BSU_11055	Membrane proteins, Proteins of unknown function	0.25	0.746479991326743
yczO.632	CDS	yczO	BSU_04039	Proteins of unknown function, General stress proteins (controlled by SigB)	0.25	0.913756627717467
floT.4683	CDS	floT	BSU_31010	Membrane dynamics, Biofilm formation, Sporulation/ other, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Other proteins required for biofilm formation	-0.25	0.601437992171427
aadK.4028	CDS	aadK	BSU_26790	Resistance against toxins/ antibiotics	0.25	0.438791404912561
pbtO.600	CDS	pbtO	BSU_03810	Membrane proteins, Uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores, ABC transporters for the uptake of iron/ siderophores	-0.25	0.300858120803067
ypzH.3451	CDS	ypzH	BSU_22849	Newly identified sporulation proteins (based on transcription profiling)	-0.25	0.875534846961454
ycgJ.500	CDS	ycgJ	BSU_03160	Poorly characterized/ putative enzymes	-0.25	0.722660444487688
yvbT.5138	CDS	yvbT	BSU_33980	Poorly characterized/ putative enzymes	-0.25	0.397964027310274
ydgK.880	CDS	ydgK	BSU_05680	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Other transporters	-0.25	0.454022055954615
metS.67	CDS	metS	BSU_00380	Aminoacyl-tRNA synthetases, Essential genes, Phosphorylation on a Ser residue	0.25	0.404796729868658
yxaB.6040	CDS	yxaB	BSU_40030	Biofilm formation, General stress proteins (controlled by SigB), Poorly characterized/ putative enzymes, Other proteins required for biofilm formation	0.25	0.710062059280889
rplU.4228	CDS	rplU	BSU_27960	Ribosomal proteins, Essential genes	0.25	0.449140612711731
ygzA.1310	CDS	ygzA	BSU_08770	Proteins of unknown function, Newly identified sporulation proteins (based on transcription profiling)	-0.25	0.869852843647945
rasP.2484	CDS	rasP	BSU_16560	Control of sigma factors, Membrane proteins, Other genes, Additional proteins involved in proteolysis, Protein secretion	0.25	0.327967851898001
cccA.3786	CDS	cccA	BSU_25190	Respiration/ other, Membrane proteins	-0.25	0.605651321583927
mleA.3553	CDS	mleA	BSU_23550	Utilization of organic acids	-0.25	0.308416332432688
maeC_ytnP.4534	intergenic_UTR	maeC_ytnP	BSU_29880	Utilization of organic acids	-0.25	0.772665160811648
yraI.4050	CDS	yraI	BSU_26930	Proteins of unknown function	-0.25	0.695747074672126
ydiK.926	CDS	ydiK	BSU_06000	Membrane proteins, Proteins of unknown function	-0.25	0.460233667448714
natA.436	CDS	natA	BSU_02750	Membrane proteins, Export of ions, Sodium uptake/ export	-0.25	0.43423867251434
yisU.1612	CDS	yisU	BSU_10870	Membrane proteins, Proteins of unknown function, Additional amino acid transporters	-0.25	0.662554235905127
cspB.1361	CDS	cspB	BSU_09100	RNA chaperones, Cold stress proteins	-0.25	0.392207696767967
yfmS.1120	CDS	yfmS	BSU_07360	Soluble chemoreceptors	-0.25	0.237459236064227
pelB.2811	CDS	pelB	BSU_18650	Utilization of other polymeric carbohydrates, Secreted proteins	0.25	0.824991704617332
spoIID.5558	CDS	spoIID	BSU_36750	Cell wall/ other, Sporulation proteins/ other, Membrane proteins	0.25	0.785411169135191
S645.2660	sRNA_independent	S645	new_1903330_1903490	na	0.25	0.871488627245432
yfhI.1279	CDS	yfhI	BSU_08540	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins, Other transporters	0.25	0.493042097973701
htrC_walJ.6096	intergenic_UTR	htrC_walJ	BSU_40360	Sporulation proteins/ other, Membrane proteins, Protein quality control	-0.25	0.805529565256615
ywlG_rpiB.5587	intergenic_UTR	ywlG_rpiB	BSU_36910	Protein modification/ other, Translation factor modification and maturation	-0.25	0.345457989085567
yxiB.5938	CDS	yxiB	BSU_39320	Proteins of unknown function	0.25	0.813864691431897
mntR.3690	CDS	mntR	BSU_24520	Transcription factors/ other, Manganese	0.25	0.482935644464921
yopD_yopC.3158	intergenic_UTR	yopD_yopC	BSU_20930	SP-beta prophage, Membrane proteins	0.25	0.667677853870185
srdFi.3035	transcript	srdFi	BSU_misc_RNA_76	na	0.25	0.880465134471494
S1222.4813	sRNA_independent	S1222	new_3264537_3264677_c	na	0.25	0.607628771692042
tboTB.5681	transcript	tboTB	BSU_misc_RNA_57	na	-0.25	0.449140612711731
ytlP.4546	CDS	ytlP	BSU_29960	Poorly characterized/ putative enzymes, Nucleotide metabolism/ other	-0.25	0.26552404043993
Novel_transcript.5062	Novel_transcript	Novel_transcript	na	na	-0.25	na
ykpA_panE.2157	intergenic_UTR	ykpA_panE	BSU_14430	Unknown ABC transporters	0.25	0.605651321583927
S758.2982	S_feature	S758	new_2138041_2139052	na	-0.25	0.820266337774341
sucD_dprA.2417	intergenic_UTR	sucD_dprA	BSU_16100	TCA cycle, Substrate-level phosphorylation, Phosphorylation on either a Ser, Thr or Tyr residue	0.25	0.419693243119921
xkdU.1902	CDS	xkdU	BSU_12740	PBSX prophage	-0.25	0.695747074672126
cspC.800	CDS	cspC	BSU_05120	RNA chaperones, Cold stress proteins	-0.25	0.420983449949895
prsW.3466	CDS	prsW	BSU_22940	Control of sigma factors, Membrane proteins, Additional proteins involved in proteolysis	-0.25	0.36638968016942
Novel_transcript.5798	Novel_transcript	Novel_transcript	na	na	-0.25	0.528795293636753
yndM.2688	CDS	yndM	BSU_17830	Newly identified sporulation proteins (based on transcription profiling)	-0.25	0.836883266612806
yurQ_dadA.4935	intergenic_UTR	yurQ_dadA	BSU_32620	Proteins of unknown function	0.25	0.747139914284181
yneF.2702	CDS	yneF	BSU_17910	Membrane proteins, Essential genes, Proteins of unknown function, Other highly expressed unknown proteins	0.25	0.603576125185916
mtnN_yrrT.4109	intergenic_UTR	mtnN_yrrT	BSU_27270	Biosynthesis/ acquisition of methionine/ S-adenosylmethionine	-0.25	0.634880551526716
tagG.5401	CDS	tagG	BSU_35710	Export of anionic polymers and attachment to peptidoglycan, Biosynthesis of teichoic acid, Essential genes, Membrane proteins, Export of cell wall components, Biosynthesis of teichoic acid	0.25	0.522050249500259
ybcC.307	CDS	ybcC	BSU_01845	Prophage 1, Acquisition of bicarbonate, Uptake of other small ions	0.25	0.799160632561971
tdk_rpmEA.5611	intergenic_UTR	tdk_rpmEA	BSU_37060	Biosynthesis/ acquisition of pyrimidine nucleotides	-0.25	0.488923681919977
moaE.2139	CDS	moaE	BSU_14300	Biosynthesis of molybdopterin	0.25	0.392207696767967
pgpB.2977	CDS	pgpB	BSU_19650	Biosynthesis of phospholipids, Membrane proteins	0.25	0.603936997605693
yhfW.1539	CDS	yhfW	BSU_10390	Electron transport/ other/ based on similarity, Sporulation proteins/ other, Genetic competence, Genetic competence	-0.25	0.91202309761096
S925.3713	S_feature	S925	new_2555662_2555886_c	na	0.25	0.923072912945405
S652.2680	S_feature	S652	new_1914233_1914999_c	na	-0.25	0.70769350636334
rex_tatAY.923	intergenic_UTR	rex_tatAY	BSU_05970	Regulators of electron transport, Overflow metabolism, Transcription factors/ other	-0.25	0.361054666691063
yktD.2199	CDS	yktD	BSU_14690	Poorly characterized/ putative enzymes	0.25	0.486039881903217
nrdE.2606	CDS	nrdE	BSU_17380	Biosynthesis/ acquisition of nucleotides/ other, Essential genes	0.25	0.454264501700343
sdhC.4306	CDS	sdhC	BSU_28450	TCA cycle, Membrane proteins, Other proteins required for biofilm formation	-0.25	0.293645273586511
fumC.5006	CDS	fumC	BSU_33040	TCA cycle	0.25	0.302465404392464
lipA.4896	CDS	lipA	BSU_32330	Biosynthesis and scavenging of lipoic acid, Trigger enzymes that control transcription in a yet unknown way	0.25	0.415670255245948
yyaH.6172	CDS	yyaH	BSU_40860	Poorly characterized/ putative enzymes	0.25	0.780422993786854
S562.2292	sRNA_independent	S562	new_1603592_1604734_c	na	-0.25	0.926390204140452
yoeD.2774	CDS	yoeD	BSU_18400	Proteins of unknown function	0.25	0.716124980528405
iolD.5998	CDS	iolD	BSU_39730	Utilization of inositol	0.25	0.535030344478714
lysCA.4310	CDS	lysCA	BSU_28470	Biosynthesis/ acquisition of lysine/ threonine	-0.25	0.542030607375965
spoVB.4179	CDS	spoVB	BSU_27670	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Sporulation proteins/ other, Membrane proteins	-0.25	0.667291709546112
tuaC.5375	CDS	tuaC	BSU_35590	Biosynthesis of teichuronic acid, Biosynthesis of teichuronic acid	-0.25	0.678437622583613
spcF_mutM.4404	intergenic_UTR	spcF_mutM	BSU_29070	Sporulation/ other, Membrane proteins	-0.25	0.540397485607936
S1317.5215	S_feature	S1317	new_3545605_3545858	na	0.25	0.933267669756663
yszA.4250	CDS	yszA	BSU_28099	Proteins of unknown function	0.25	0.916299563391317
nusA_rulR.2496	intergenic_UTR	nusA_rulR	BSU_16600	Transcription elongation/ termination, Essential genes	0.25	0.374311109130262
hisF_hisA.5267	CDS	hisF_hisA	BSU_34870	Biosynthesis/ acquisition of histidine	-0.25	0.893245264795833
yddF.777	CDS	yddF	BSU_04950	ICEBs1, Proteins of unknown function	-0.25	na
xkzB_xkdO.1893	intergenic_UTR	xkzB_xkdO	BSU_12672	PBSX prophage	0.25	0.882460471342189
dnaJ.3831	CDS	dnaJ	BSU_25460	Chaperones/ protein folding, Heat shock proteins	0.25	0.330624020880552
S931.3739	S_feature	S931	new_2569624_2570653	na	0.24	0.645105898546311
bofA.45	CDS	bofA	BSU_00230	Control of sigma factors, Sporulation proteins/ other, Membrane proteins	-0.24	0.769763112152412
greA.4115	CDS	greA	BSU_27320	Transcription elongation/ termination, Newly identified competence genes, Other proteins, Swarming	0.24	0.313900543842692
S1484.5836	S_feature	S1484	new_3966778_3967943_c	na	-0.24	0.522548925434118
atpI.5582	CDS	atpI	BSU_36880	Membrane proteins, ATPase	-0.24	0.388702212855811
rnpB.3350	transcript	rnpB	BSU_misc_RNA_35	tRNA modification and maturation, Essential genes, RNases/ Other, RNA component of RNase P	-0.24	0.376022597655003
mlpA.2511	CDS	mlpA	BSU_16710	Additional proteins involved in proteolysis	0.24	0.507752944556654
rlmKB_gpsB.3349	intergenic_UTR	rlmKB_gpsB	BSU_22170	rRNA modification and maturation/ based on similarity	-0.24	0.376022597655003
gmuB.897	CDS	gmuB	BSU_05810	Utilization of glucomannan, Sugar specific PTS proteins, Phosphorylation on a Cys residue	0.24	0.894106307873516
yabS_prkT.114	CDS	yabS_prkT	BSU_00650	Newly identified sporulation proteins (based on transcription profiling)	0.24	0.733393980603257
yxeG.5974	CDS	yxeG	BSU_39560	Membrane proteins, Proteins of unknown function	0.24	0.621945475638187
gpsB.3351	CDS	gpsB	BSU_22180	Membrane proteins, Other genes, Phosphorylation on a Thr residue	-0.24	0.376022597655003
ypdQ.3317	CDS	ypdQ	BSU_21990	DNA replication/ based on similarity, RNase/ based on similarity	0.24	0.534324153593405
yqbJ.3928	CDS	yqbJ	BSU_26090	Skin element	-0.24	0.879995271629617
accC_accB.3669	intergenic_UTR	accC_accB	BSU_24340	Biosynthesis of fatty acids, Essential genes	0.24	0.480504446530938
S912.3648	sRNA_independent	S912	new_2517585_2517755_c	na	-0.24	0.709672254927372
rlmKB.3348	CDS	rlmKB	BSU_22170	rRNA modification and maturation/ based on similarity	-0.24	0.376022597655003
S588.2475	sRNA_independent	S588	new_1719657_1719801	na	0.24	0.53593417653427
yesF.1066	CDS	yesF	BSU_06880	Proteins of unknown function	-0.24	0.701003941069422
ywpJ.5488	CDS	ywpJ	BSU_36290	Phosphorylation on an Arg residue, Poorly characterized/ putative enzymes	-0.24	0.492070009385926
ypmP.3279	CDS	ypmP	BSU_21760	Proteins of unknown function	0.24	0.311873009407285
bsuRB_bsuRC.950	intergenic_UTR	bsuRB_bsuRC	BSU_06100	DNA restriction/ modification, Prophage 3	0.24	0.637099989575266
thyB.3287	CDS	thyB	BSU_21820	Biosynthesis/ acquisition of pyrimidine nucleotides, Phosphorylation on an Arg residue	0.24	0.449140612711731
ydhB.881	CDS	ydhB	BSU_05690	Membrane proteins, Other transporters	-0.24	0.680733751972971
S79.327	sRNA_independent	S79	new_220105_220278	na	0.24	na
niaR.4214	CDS	niaR	BSU_27890	Biosynthesis of NAD(P), Transcription factors/ other	0.24	0.328437566708451
S1134.4495	S_feature	S1134	new_3035475_3036308_c	na	-0.24	0.410175929230625
lutR.5167	CDS	lutR	BSU_34180	Utilization of organic acids, Transcription factors/ other	-0.24	0.722660444487688
Novel_transcript.628	Novel_transcript	Novel_transcript	na	na	-0.24	0.798928603208748
thrZ.5680	CDS	thrZ	BSU_37560	Aminoacyl-tRNA synthetases	-0.24	0.75962139174289
tboW.405	transcript	tboW	BSU_misc_RNA_6	na	-0.24	0.417543043874529
yddJ.781	CDS	yddJ	BSU_04990	ICEBs1, Membrane proteins	-0.24	0.794817404971107
ywqM.5466	CDS	ywqM	BSU_36160	Transcription factor/ other/ based on similarity	-0.24	0.818317116672026
rlmA.5886	CDS	rlmA	BSU_39010	Resistance against toxins/ antibiotics	-0.24	0.41342643490126
nupC.5952	CDS	nupC	BSU_39410	Utilization of nucleotides, Membrane proteins, Nucleotide/ nucleoside transporter	0.24	0.376022597655003
accB.3670	CDS	accB	BSU_24350	Biosynthesis of fatty acids, Essential genes	0.24	0.37269507108777
yesN.1075	CDS	yesN	BSU_06960	Two-component system response regulators, Phosphorylation on an Asp residue, Efp-dependent proteins	-0.24	0.689253383894225
kapD.4759	CDS	kapD	BSU_31470	phosphorelay, phosphorelay, Exoribonucleases	0.24	0.609195510734192
glnJ_glnL.394	intergenic_UTR	glnJ_glnL	BSU_02440	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Utilization of glutamine/ glutamate, Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue	-0.24	0.865764549308823
ysmB.4298	CDS	ysmB	BSU_28400	Transcription factor/ other/ based on similarity	0.24	0.695369153164868
spo0E.2033	CDS	spo0E	BSU_13640	Protein phosphatases, Phosphatases controlling the phosphorelay, Phosphatases controlling the phosphorelay	-0.24	0.516507867229056
gltX_cysE.160	intergenic_UTR	gltX_cysE	BSU_00920	Aminoacyl-tRNA synthetases, Essential genes, Universally conserved proteins	-0.24	0.330125092893383
nupC_deoC.5953	intergenic_UTR	nupC_deoC	BSU_39410	Utilization of nucleotides, Membrane proteins, Nucleotide/ nucleoside transporter	0.24	0.544846284264104
sacC.4064	CDS	sacC	BSU_27030	Utilization of other polymeric carbohydrates, Secreted proteins	0.24	0.566936568963491
S577.2387	S_feature	S577	new_1665639_1665709	na	0.24	0.645004524224514
ylxF_fliK.2443	intergenic_UTR	ylxF_fliK	BSU_16260	Proteins of unknown function, Swarming	-0.24	0.454022055954615
sunI.3237	CDS	sunI	BSU_21490	Resistance against toxins/ antibiotics, Toxins, antitoxins and immunity against toxins, SP-beta prophage, Membrane proteins	0.24	0.480504446530938
ytmP.4538	CDS	ytmP	BSU_29920	DNA replication	-0.24	0.489983449006674
ywlG.5586	CDS	ywlG	BSU_36910	Protein modification/ other, Translation factor modification and maturation	-0.24	0.324960779405526
S680.2771	S_feature	S680	new_2002172_2002505	na	-0.24	0.803981423233902
pfkA.4422	CDS	pfkA	BSU_29190	Glycolysis, Phosphorylation on an Arg residue, Newly identified competence genes	0.24	0.318763757667304
oppB.1695	CDS	oppB	BSU_11440	Utilization of peptides, Genetic competence, Genetic competence, Membrane proteins, Uptake of peptides, phosphorelay, phosphorelay	0.24	0.298686833333692
appC.1689	CDS	appC	BSU_11400	Utilization of peptides, Membrane proteins, Uptake of peptides	0.24	0.417543043874529
S180_sncZ.801	sRNA_independent	S180_sncZ	new_559362_560150_c	na	0.24	0.916572762627289
pucD.4917	CDS	pucD	BSU_32480	Utilization of nucleotides	-0.24	0.836883266612806
ykoI.1980	CDS	ykoI	BSU_13270	Proteins of unknown function, Membrane proteins	0.24	0.769763112152412
yerO.1039	CDS	yerO	BSU_06700	Transcription factor/ other/ based on similarity	-0.24	0.605651321583927
S116.510	sRNA_inter_intragenic	S116	new_347027_347149	na	-0.24	0.580001057728305
ypdQ_sspL.3318	intergenic_UTR	ypdQ_sspL	BSU_21990	DNA replication/ based on similarity, RNase/ based on similarity	0.24	0.64817565610643
spoIVFB.4229	CDS	spoIVFB	BSU_27970	Control of sigma factors, Sporulation proteins/ other, Membrane proteins, Proteolysis during sporulation/ germination	-0.24	0.78077431283098
lepA.3843	CDS	lepA	BSU_25510	GTP-binding proteins	0.24	0.311873009407285
desK.2904	CDS	desK	BSU_19190	Lipid metabolism/ other, Protein kinases, Two-component sensor kinase, Cold stress proteins, Membrane proteins, Phosphorylation on a His residue	0.24	0.624454621287058
kdgK_kdgR.3339	intergenic_UTR	kdgK_kdgR	BSU_22110	Utilization of hexuronate	-0.24	0.774810362266694
pheA_thrR.4217	intergenic_UTR	pheA_thrR	BSU_27900	Biosynthesis/ acquisition of aromatic amino acids	0.24	0.446445650456202
ydiL.927	CDS	ydiL	BSU_06010	Proteins of unknown function, Membrane proteins	-0.24	0.353256304844131
mleN.3555	CDS	mleN	BSU_23560	Utilization of organic acids, Membrane proteins, Transporter for organic acids	-0.24	0.449140612711731
yqbF.3933	CDS	yqbF	BSU_26130	Skin element	-0.24	0.858908219118848
pfeT.2067	CDS	pfeT	BSU_13850	Membrane proteins, Iron export, Metal ion transporter	-0.24	0.384487398253855
yoqM.3102	CDS	yoqM	BSU_20580	SP-beta prophage	-0.24	0.742340034927973
tagT_ribZB.5422	intergenic_UTR	tagT_ribZB	BSU_35840	Export of anionic polymers and attachment to peptidoglycan, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Secreted proteins	0.24	0.805529565256615
yqeY_rpsU.3824	intergenic_UTR	yqeY_rpsU	BSU_25400	Proteins of unknown function, Potential RNA/ Ribosome-binding proteins	0.24	0.380649299789205
amyX.4541	CDS	amyX	BSU_29930	Utilization of starch/ maltodextrin	-0.24	0.313896584849533
sdaAA_recG.2377	CDS	sdaAA_recG	BSU_15860	Utilization of alanine/ serine	0.24	0.434216177134941
gatA_gatB.1037	intergenic_UTR	gatA_gatB	BSU_06680	Aminoacyl-tRNA synthetases, Essential genes	0.24	0.605651321583927
recN_argR.3653	intergenic_UTR	recN_argR	BSU_24240	DNA repair/ recombination, Other proteins	0.24	0.669391882044308
ykhA.1947	CDS	ykhA	BSU_13030	Poorly characterized/ putative enzymes	-0.24	0.492251230557578
pucB.4919	CDS	pucB	BSU_32500	Utilization of nucleotides	-0.24	0.890378275579277
yrhE_yrhD.4100	intergenic_UTR	yrhE_yrhD	BSU_27220	Poorly characterized/ putative enzymes	0.24	0.82679204162024
cwlQ.1722	CDS	cwlQ	BSU_11570	Swarming, Secreted proteins	-0.24	0.256290472653149
S142.675	sRNA_independent	S142	new_486278_486431	na	-0.24	0.69708165269314
ywjB_ywjA.5635	intergenic_UTR	ywjB_ywjA	BSU_37220	Membrane proteins, Proteins of unknown function	-0.24	0.63326455013758
