pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
relP_ppnKA.1728	intergenic_UTR	relP_ppnKA	BSU_11600	Metabolism of signalling nucleotides, Targets of (p)ppGpp	0.31	na
codY.2428	CDS	codY	BSU_16170	Transcription factors/ other, Regulators of core metabolism, Phosphorylation on a Ser residue	0.31	0.997999564948224
thrR.4218	CDS	thrR	BSU_27910	Biosynthesis/ acquisition of lysine/ threonine, Transcription factors/ other	0.31	0.997999564948224
ywdJ.5729	CDS	ywdJ	BSU_37940	Membrane proteins	-0.31	0.997999564948224
dnaI.4390	CDS	dnaI	BSU_28980	DNA replication, Essential genes	-0.31	0.997999564948224
parE.2733	CDS	parE	BSU_18090	DNA condensation/ segregation, Essential genes	0.31	0.997999564948224
yhzC.1541	CDS	yhzC	BSU_10410	Proteins of unknown function	-0.31	0.997999564948224
ydaC.655	CDS	ydaC	BSU_04180	Proteins of unknown function, General stress proteins (controlled by SigB)	-0.31	na
rdgB.4292	CDS	rdgB	BSU_28360	Poorly characterized/ putative enzymes	0.31	0.997999564948224
truA.257	CDS	truA	BSU_01480	tRNA modification and maturation, Universally conserved proteins	-0.31	0.997999564948224
holB.57	CDS	holB	BSU_00310	DNA replication, Essential genes	-0.31	0.997999564948224
thiE.5782	CDS	thiE	BSU_38290	Biosynthesis/ acquisition of thiamine	-0.31	0.997999564948224
aimP.3141	CDS	aimP	BSU_20850	SP-beta prophage	0.31	0.997999564948224
tgt_queA.4186	intergenic_UTR	tgt_queA	BSU_27710	tRNA modification and maturation	-0.31	na
spoVAD.3535	CDS	spoVAD	BSU_23410	Membrane proteins, Additional germination proteins	-0.31	na
yfhK_spdL.1283	intergenic_UTR	yfhK_spdL	BSU_08570	General stress proteins (controlled by SigB)	0.31	na
relQ.5809	CDS	relQ	BSU_38480	Metabolism of signalling nucleotides, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.31	0.997999564948224
S725.2879	sRNA_independent	S725	new_2076113_2076205	na	0.31	0.997999564948224
ynaE.2631	CDS	ynaE	BSU_17530	Proteins of unknown function	-0.31	0.997999564948224
iscSA.4153	CDS	iscSA	BSU_27510	tRNA modification and maturation, Essential genes, Phosphorylation on an Arg residue	0.31	0.997999564948224
sspD.2007	CDS	sspD	BSU_13470	Small acid-soluble spore proteins	-0.31	na
pdp_nupC.5951	intergenic_UTR	pdp_nupC	BSU_39400	Utilization of nucleotides	0.31	0.997999564948224
yhdP.1416	CDS	yhdP	BSU_09550	Membrane proteins, Magnesium uptake/ efflux	-0.31	0.997999564948224
ywbO_efeB.5777	intergenic_UTR	ywbO_efeB	BSU_38250	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.31	na
yttB_S1161.4593	sRNA_5UTR	yttB_S1161	BSU_30350	Resistance against toxins/ antibiotics/ based on similarity, Membrane proteins	0.31	0.997999564948224
dayD.68	CDS	dayD	BSU_00390	Proteins of unknown function	-0.31	0.997999564948224
cadA_S1282.5068	sRNA_5UTR	cadA_S1282	BSU_33490	Resistance against toxic metals, Membrane proteins, Metal ion transporter	-0.31	na
walH.6099	CDS	walH	BSU_40390	Cell wall/ other, Control of response regulators/ other, Membrane proteins, Swarming	-0.31	0.997999564948224
pheT_pheS.4338	intergenic_UTR	pheT_pheS	BSU_28630	Aminoacyl-tRNA synthetases, Essential genes	-0.31	na
fer.3479	CDS	fer	BSU_23040	Electron transport/ other	-0.31	0.997999564948224
ywnF.5529	CDS	ywnF	BSU_36580	Membrane proteins, Proteins of unknown function	-0.31	0.997999564948224
yoxD.2786	CDS	yoxD	BSU_18500	Poorly characterized/ putative enzymes, Phosphorylation on either a Ser, Thr or Tyr residue	0.31	0.997999564948224
yonK.3186	CDS	yonK	BSU_21060	SP-beta prophage	0.31	0.997999564948224
araL.4360	CDS	araL	BSU_28770	Poorly characterized/ putative enzymes	-0.31	na
srfAB.557	CDS	srfAB	BSU_03490	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds, Membrane proteins, Phosphorylation on an Arg residue, Phosphorylation on a Ser residue, Swarming	0.31	0.997999564948224
yfmL.1129	CDS	yfmL	BSU_07430	DEAD-box RNA helicases, Ribosome assembly	0.31	0.997999564948224
rplD.199	CDS	rplD	BSU_01170	Ribosomal proteins, Essential genes	0.31	0.997999564948224
thiQ.2301	CDS	thiQ	BSU_15350	Biosynthesis/ acquisition of thiamine	-0.31	na
srtA.1373	CDS	srtA	BSU_09200	Protein secretion, Membrane proteins	0.31	0.997999564948224
ung_ywdF.5734	intergenic_UTR	ung_ywdF	BSU_37970	DNA repair/ recombination, Other proteins	-0.31	na
ycxB.565	CDS	ycxB	BSU_03540	Membrane proteins, Proteins of unknown function	0.31	na
yunF.4903	CDS	yunF	BSU_32390	Proteins of unknown function	0.31	0.997999564948224
yceF_yceG.466	intergenic_UTR	yceF_yceG	BSU_02920	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Manganese	-0.31	0.997999564948224
tuaE.5372	CDS	tuaE	BSU_35570	Biosynthesis of teichuronic acid, Biosynthesis of teichuronic acid, Membrane proteins	-0.31	na
ndhF_ybcC.306	intergenic_UTR	ndhF_ybcC	BSU_01830	Prophage 1, Membrane proteins, Acquisition of bicarbonate, Uptake of other small ions	-0.31	na
yndJ_yndK.2681	intergenic_UTR	yndJ_yndK	BSU_17800	Proteins of unknown function, Membrane proteins	-0.31	na
S805.3225	S_feature	S805	new_2262268_2262436	na	-0.31	na
yqfW.3770	CDS	yqfW	BSU_25090	Proteins of unknown function	-0.31	0.997999564948224
phoR.4409	CDS	phoR	BSU_29100	Phosphate metabolism, Protein kinases, Two-component sensor kinase, Sporulation proteins/ other, General stress proteins (controlled by SigB), Membrane proteins, Phosphorylation on a His residue	-0.31	0.997999564948224
xkdW.1907	CDS	xkdW	BSU_12760	PBSX prophage	-0.31	0.997999564948224
ykzV.2177	CDS	ykzV	BSU_14569	Newly identified sporulation proteins (based on transcription profiling)	-0.31	na
hemX.4259	CDS	hemX	BSU_28160	Biosynthesis of heme/ siroheme	0.31	0.997999564948224
rlbA_recF.8	intergenic_UTR	rlbA_recF	BSU_00030	Ribosome assembly, Cell shape	-0.31	na
secG.5088	CDS	secG	BSU_33630	Protein secretion, Membrane proteins	-0.31	0.997999564948224
kapB.4758	CDS	kapB	BSU_31460	Membrane proteins, Proteins controlling the activity of the kinases, Proteins controlling the activity of the kinases	0.31	0.997999564948224
kdgA.3336	CDS	kdgA	BSU_22100	Utilization of hexuronate	-0.31	0.997999564948224
yqxD.3796	CDS	yqxD	BSU_25230	Proteins of unknown function, Other highly expressed unknown proteins	-0.31	0.997999564948224
papA.3683	CDS	papA	BSU_24460	Utilization of peptides, Coping with hyper-osmotic stress	-0.31	0.997999564948224
moaC.920	CDS	moaC	BSU_05960	Biosynthesis of molybdopterin	0.31	0.997999564948224
spcP.104	CDS	spcP	BSU_00600	Sporulation proteins/ other, Membrane proteins	-0.31	na
kdgT.3334	CDS	kdgT	BSU_22090	Utilization of hexuronate, Carbohydrate transporter, Efp-dependent proteins, Membrane proteins	-0.31	0.997999564948224
ytqB.4611	CDS	ytqB	BSU_30490	tRNA modification and maturation	0.31	na
YP_009513945.745	CDS	YP_009513945	na	na	-0.31	na
queA_yrzS.4189	intergenic_UTR	queA_yrzS	BSU_27720	tRNA modification and maturation	-0.31	na
fbnA.2346	CDS	fbnA	BSU_15640	Other proteins required for biofilm formation, Ribosome quality control and ribosome rescue	0.31	0.997999564948224
yvgK.5052	CDS	yvgK	BSU_33370	Other transporters	-0.31	0.997999564948224
ypbG.3472	CDS	ypbG	BSU_22980	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.31	0.997999564948224
yqbA.3938	CDS	yqbA	BSU_26180	Skin element, Efp-dependent proteins	-0.31	na
ugtP.3305	CDS	ugtP	BSU_21920	Lipid metabolism/ other, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Other genes, Cell shape	0.31	0.997999564948224
sieB.3147	CDS	sieB	BSU_20890	SP-beta prophage, Membrane proteins	0.31	0.997999564948224
rnz.3596	CDS	rnz	BSU_23840	tRNA modification and maturation, Essential genes, Endoribonucleases	0.3	0.997999564948224
eapD.5808	CDS	eapD	BSU_38470	Poorly characterized/ putative enzymes, Secreted proteins	-0.3	0.997999564948224
engB.4265	CDS	engB	BSU_28190	Ribosome assembly, Essential genes, GTP-binding proteins	0.3	0.997999564948224
rplL.179	CDS	rplL	BSU_01050	Ribosomal proteins, Essential genes	0.3	0.997999564948224
mnmA.4151	CDS	mnmA	BSU_27500	tRNA modification and maturation, Essential genes	0.3	0.997999564948224
ykoI.1980	CDS	ykoI	BSU_13270	Proteins of unknown function, Membrane proteins	-0.3	na
acpS_ydcC.723	intergenic_UTR	acpS_ydcC	BSU_04620	Biosynthesis of fatty acids, Essential genes	-0.3	na
sbcC.1578	CDS	sbcC	BSU_10650	DNA repair/ recombination, Genetic competence, Genetic competence, Other proteins	-0.3	0.997999564948224
ctaC_ctaD.2226	intergenic_UTR	ctaC_ctaD	BSU_14890	Terminal oxidases, Membrane proteins	-0.3	0.997999564948224
tagH.5399	CDS	tagH	BSU_35700	Export of anionic polymers and attachment to peptidoglycan, Biosynthesis of teichoic acid, Essential genes, Membrane proteins, Export of cell wall components, Biosynthesis of teichoic acid	0.3	0.997999564948224
fliY.2453	CDS	fliY	BSU_16320	Flagellar proteins, Membrane proteins, Phosphorylation on an Arg residue, Additional chemotaxis signal transduction and regulatory proteins, Protein phosphatases, Swarming	0.3	0.997999564948224
trxA.4314	CDS	trxA	BSU_28500	Electron transport/ other, General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Essential genes, Protein modification/ other	-0.3	0.997999564948224
ytcQ.4568	CDS	ytcQ	BSU_30160	Membrane proteins, Uptake of carbon sources, Utilization of pectin	-0.3	0.997999564948224
yonI.3188	CDS	yonI	BSU_21080	SP-beta prophage	-0.3	0.997999564948224
rapI.783	CDS	rapI	BSU_05010	Protein phosphatases, Quorum sensing, ICEBs1, Control of transcription factor (other than two-component system), Response regulator aspartate phosphatase	-0.3	0.997999564948224
nsrR.1396	CDS	nsrR	BSU_09380	Transcription factors/ other, Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	0.3	0.997999564948224
ygaN.1324	CDS	ygaN	BSU_08870	Proteins of unknown function	-0.3	na
rtbD_yxiC.5935	intergenic_UTR	rtbD_yxiC	BSU_39300	Type 2 TA systems, Secreted proteins	-0.3	na
gerR.2259	CDS	gerR	BSU_15090	Transcription factors/ other, Phosphorylation on a Ser residue, Not yet assigned	-0.3	na
yoqW.3091	CDS	yoqW	BSU_20490	Protein secretion/ based on similarity, SP-beta prophage	-0.3	0.997999564948224
cdaR.293	CDS	cdaR	BSU_01760	Metabolism of signalling nucleotides	-0.3	0.997999564948224
pxpI.638	CDS	pxpI	BSU_04070	Proteins of unknown function	0.3	0.997999564948224
dxr.2483	CDS	dxr	BSU_16550	Biosynthesis of isoprenoids, Essential genes	0.3	0.997999564948224
S1460.5710	S_feature	S1460	new_3880559_3880739_c	na	-0.3	0.997999564948224
sunT_sunA.3235	intergenic_UTR	sunT_sunA	BSU_21470	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds, SP-beta prophage, Membrane proteins, Export of antibiotic substances	-0.3	0.997999564948224
yisR.1607	CDS	yisR	BSU_10830	Transcription factor/ other/ based on similarity	-0.3	0.997999564948224
sigD.2470	CDS	sigD	BSU_16470	Sigma factors, Sigma factors, Additional chemotaxis signal transduction and regulatory proteins, Other proteins required for efficient pellicle biofilm formation, Swarming	-0.3	0.997999564948224
S933.3743	sRNA_independent	S933	new_2571798_2571906_c	na	0.3	na
yerD.1023	CDS	yerD	BSU_06590	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Membrane proteins, Poorly characterized/ putative enzymes	0.3	0.997999564948224
yczC.431	CDS	yczC	BSU_02710	Membrane proteins, Proteins of unknown function	0.3	na
ribZB.5423	CDS	ribZB	BSU_35850	Biosynthesis/ acquisition of riboflavin/ FAD	0.3	0.997999564948224
yczG.610	CDS	yczG	BSU_03880	Transcription factor/ other/ based on similarity	-0.3	na
pgpB.2977	CDS	pgpB	BSU_19650	Biosynthesis of phospholipids, Membrane proteins	0.3	na
yqaR.3941	CDS	yqaR	BSU_26210	Skin element	0.3	0.997999564948224
exnP.3320	CDS	exnP	BSU_22010	Other proteins, DNA replication	0.3	0.997999564948224
ysoA.4270	CDS	ysoA	BSU_28240	Other genes	0.3	0.997999564948224
aroC.3485	CDS	aroC	BSU_23080	Biosynthesis/ acquisition of aromatic amino acids	0.3	0.997999564948224
qcrA.3411	CDS	qcrA	BSU_22560	Respiration/ other, Membrane proteins	0.3	0.997999564948224
yhcX.1380	CDS	yhcX	BSU_09250	Proteins of unknown function	-0.3	0.997999564948224
fusA_tufA.192	intergenic_UTR	fusA_tufA	BSU_01120	Translation factors, Essential genes, Phosphorylation on a Ser residue, Phosphorylation on a Thr residue, Phosphorylation on a Tyr residue	0.3	0.997999564948224
yrbF.4183	CDS	yrbF	BSU_27700	Membrane proteins, Protein secretion	0.3	0.997999564948224
skfF.323	CDS	skfF	BSU_01960	Toxins, antitoxins and immunity against toxins, Prophage 1, Membrane proteins, Export of peptides	0.3	0.997999564948224
ydzO.829	CDS	ydzO	BSU_05329	Proteins of unknown function	-0.3	na
ykoP.1992	CDS	ykoP	BSU_13360	Newly identified sporulation proteins (based on transcription profiling)	-0.3	na
udk_yrrO.4119	intergenic_UTR	udk_yrrO	BSU_27330	Biosynthesis/ acquisition of pyrimidine nucleotides	-0.3	na
yvcI.5250	CDS	yvcI	BSU_34780	RNA pyrophosphohydrolase, Metabolism of signalling nucleotides, Targets of (p)ppGpp	0.3	0.997999564948224
rpsO.2506	CDS	rpsO	BSU_16680	Ribosomal proteins, Essential genes	-0.3	0.997999564948224
dnaJ_dnaK.3833	intergenic_UTR	dnaJ_dnaK	BSU_25460	Chaperones/ protein folding, Heat shock proteins	0.3	na
rplV.206	CDS	rplV	BSU_01210	Phosphorylation on an Arg residue, Ribosomal proteins	0.3	0.997999564948224
pxpC.642	CDS	pxpC	BSU_04090	Proteins controlling the activity of the kinases, Proteins controlling the activity of the kinases, Detoxification reactions	0.3	0.997999564948224
bioK.4577	CDS	bioK	BSU_30230	Biosynthesis/ acquisition of biotin	-0.3	na
pheS.4339	CDS	pheS	BSU_28640	Aminoacyl-tRNA synthetases, Essential genes, Universally conserved proteins	0.3	0.997999564948224
yhcA.1347	CDS	yhcA	BSU_09010	Membrane proteins, Metabolism of signalling nucleotides, Other exporters	0.3	na
pchI.1592	CDS	pchI	BSU_10730	Protein phosphatases, Phosphatases controlling the phosphorelay, Phosphatases controlling the phosphorelay	-0.3	na
gcvPA.3696	CDS	gcvPA	BSU_24560	Utilization of threonine/ glycine	0.3	0.997999564948224
ccpB.6173	CDS	ccpB	BSU_40870	Transcription factors/ other, Sporulation proteins/ other	-0.3	0.997999564948224
crcBA.1422	CDS	crcBA	BSU_09600	Membrane proteins, Other exporters, Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	0.3	0.997999564948224
ykvA.2032	CDS	ykvA	BSU_13630	Proteins of unknown function	-0.3	0.997999564948224
pbpC.648	CDS	pbpC	BSU_04140	Penicillin-binding proteins, Secreted proteins	0.3	0.997999564948224
acuB.4508	CDS	acuB	BSU_29700	Proteins of unknown function	-0.29	0.997999564948224
tcdA.4157	CDS	tcdA	BSU_27540	tRNA modification and maturation	-0.29	0.997999564948224
accB.3670	CDS	accB	BSU_24350	Biosynthesis of fatty acids, Essential genes	0.29	0.997999564948224
qcrC_qcrB.3408	intergenic_UTR	qcrC_qcrB	BSU_22540	Respiration/ other, Membrane proteins	-0.29	0.997999564948224
cmoJ.4441	CDS	cmoJ	BSU_29310	Conversion of S-methyl cysteine to cysteine	-0.29	na
yrzI.4091	CDS	yrzI	BSU_27190	Proteins of unknown function	-0.29	na
yopU.3124	CDS	yopU	BSU_20760	SP-beta prophage	-0.29	na
rttN.5470	CDS	rttN	BSU_36190	Newly identified sporulation proteins (based on transcription profiling), Type 2 TA systems	-0.29	0.997999564948224
yxlG.5837	CDS	yxlG	BSU_38650	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Export of peptides	-0.29	0.997999564948224
mreD.4235	CDS	mreD	BSU_28010	Cell shape, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes, Membrane proteins	0.29	0.997999564948224
hutU.5945	CDS	hutU	BSU_39360	Utilization of histidine	0.29	0.997999564948224
ndoAI.727	CDS	ndoAI	BSU_04650	Toxins, antitoxins and immunity against toxins, Type 2 TA systems	-0.29	0.997999564948224
ypiB.3413	CDS	ypiB	BSU_22580	Cell wall/ other	-0.29	0.997999564948224
iolI.5988	CDS	iolI	BSU_39680	Utilization of inositol	0.29	0.997999564948224
yqfX.3768	CDS	yqfX	BSU_25080	Sporulation proteins/ other	0.29	na
yvbJ.5122	CDS	yvbJ	BSU_33880	Membrane proteins, Proteins of unknown function	0.29	0.997999564948224
cheB.2465	CDS	cheB	BSU_16420	Phosphorylation on an Asp residue, Soluble signalling proteins, Swarming	0.29	0.997999564948224
yhfN.1523	CDS	yhfN	BSU_10290	Newly identified sporulation proteins (based on transcription profiling)	-0.29	0.997999564948224
ylbM.2254	CDS	ylbM	BSU_15060	tRNA modification and maturation, Swarming	0.29	0.997999564948224
queF.2049	CDS	queF	BSU_13750	tRNA modification and maturation	-0.29	0.997999564948224
S368.1550	sRNA_independent	S368	new_1120829_1120947_c	na	0.29	na
comFC.5356	CDS	comFC	BSU_35450	Genetic competence, Genetic competence, Phosphorylation on an Arg residue	-0.29	na
thiU.1976	CDS	thiU	BSU_13240	Biosynthesis/ acquisition of thiamine, Membrane proteins, Class I ECF transporter	0.29	na
ymzA.2602	CDS	ymzA	BSU_17360	Proteins of unknown function	0.29	0.997999564948224
fliF_fliG.2435	intergenic_UTR	fliF_fliG	BSU_16210	Flagellar proteins, Membrane proteins, Other proteins required for efficient pellicle biofilm formation, Swarming	-0.29	0.997999564948224
murR.285	CDS	murR	BSU_01690	Utilization of cell wall components, Utilization of amino sugars, Transcription factors/ other, Utilization of amino sugars	-0.29	na
rsiW.291	CDS	rsiW	BSU_01740	Control of sigma factors, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	-0.29	0.997999564948224
ykcB.1928	CDS	ykcB	BSU_12880	Newly identified competence genes, Membrane proteins, Poorly characterized/ putative enzymes	-0.29	na
ripX.3547	CDS	ripX	BSU_23510	DNA condensation/ segregation	0.29	0.997999564948224
spxA.1705	CDS	spxA	BSU_11500	Transcription factors/ other, General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against oxidative and electrophile stress, Phosphorylation on an Arg residue	0.29	0.997999564948224
asiMA.1412	CDS	asiMA	BSU_09510	Control of sigma factors, Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Essential genes, Membrane proteins	0.29	0.997999564948224
proJ.2783	CDS	proJ	BSU_18470	Biosynthesis/ acquisition of proline, Coping with hyper-osmotic stress	-0.29	na
yvrD.5025	CDS	yvrD	BSU_33190	Poorly characterized/ putative enzymes	0.29	0.997999564948224
silP.3282	CDS	silP	BSU_21780	Transcription factors/ other, Cold stress proteins	-0.29	na
ytzJ.4431	CDS	ytzJ	BSU_29249	Proteins of unknown function	0.29	0.997999564948224
yoaH.2806	CDS	yoaH	BSU_18610	Membrane proteins, Membrane-bound chemoreceptors	0.29	0.997999564948224
ganQ.5160	CDS	ganQ	BSU_34140	Utilization of galactan, Membrane proteins	0.29	na
yoaB.2791	CDS	yoaB	BSU_18540	Utilization of organic acids, Membrane proteins, Transporter for organic acids	0.29	na
yceF.465	CDS	yceF	BSU_02920	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Manganese	-0.29	0.997999564948224
cysI_cysJ.5059	intergenic_UTR	cysI_cysJ	BSU_33430	Sulfur metabolism, sulfur metabolism/ general	-0.29	na
bsrF.2882	transcript	bsrF	BSU_misc_RNA_75	Small RNAs with unknown functions	-0.29	na
ydiK.926	CDS	ydiK	BSU_06000	Membrane proteins, Proteins of unknown function	0.29	na
rplO_secY.234	intergenic_UTR	rplO_secY	BSU_01350	Ribosomal proteins	-0.29	na
yraH.4052	CDS	yraH	BSU_26940	Proteins of unknown function	-0.29	0.997999564948224
albE.5657	CDS	albE	BSU_37410	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.29	0.997999564948224
dapX_ykzT.2089	intergenic_UTR	dapX_ykzT	BSU_14000	Biosynthesis of peptidoglycan, Biosynthesis/ acquisition of lysine/ threonine, Biosynthesis of peptidoglycan, Essential genes	-0.29	0.997999564948224
hutI.5946	CDS	hutI	BSU_39370	Utilization of histidine	0.29	0.997999564948224
ymfK/1.2537	CDS	ymfK/1	BSU_16890	Pseudogenes	0.29	0.997999564948224
rsmG_trmF.6198	intergenic_UTR	rsmG_trmF	BSU_41000	rRNA modification and maturation	-0.29	na
ydgC.867	CDS	ydgC	BSU_05580	Transcription factor/ other/ based on similarity	-0.29	0.997999564948224
tetB.6160	CDS	tetB	BSU_40770	Resistance against toxins/ antibiotics, Membrane proteins, Other transporters	-0.29	na
yraE.4056	CDS	yraE	BSU_26980	Spore coat protein/ based on similarity	0.29	na
S774.3087	S_feature	S774	new_2190786_2190883_c	na	0.29	na
yrhK.4080	CDS	yrhK	BSU_27150	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins	-0.29	na
rsmG.6197	CDS	rsmG	BSU_41000	rRNA modification and maturation	-0.29	0.997999564948224
asnO.1602	CDS	asnO	BSU_10790	Biosynthesis/ acquisition of aspartate/ asparagine, Sporulation proteins/ other	-0.29	na
S1414.5541	S_feature	S1414	new_3769195_3769288_c	na	-0.29	na
asnB.4618	CDS	asnB	BSU_30540	Biosynthesis/ acquisition of aspartate/ asparagine	0.29	0.997999564948224
rpsK.248	CDS	rpsK	BSU_01420	Ribosomal proteins, Essential genes	-0.29	0.997999564948224
YP_009514011.5683	CDS	YP_009514011	na	na	0.29	na
crcBB.1423	CDS	crcBB	BSU_09610	Membrane proteins, Other exporters, Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	-0.29	na
recA.2543	CDS	recA	BSU_16940	DNA repair/ recombination, Genetic competence, Genetic competence, Phosphorylation on an Arg residue, Phosphorylation on a Ser residue, Other proteins	0.29	0.997999564948224
nusB.3665	CDS	nusB	BSU_24320	Transcription elongation/ termination	0.29	0.997999564948224
tagF.5403	CDS	tagF	BSU_35720	Biosynthesis of teichoic acid, Biosynthesis of teichoic acid, Essential genes, Membrane proteins	0.29	0.997999564948224
recG.2378	CDS	recG	BSU_15870	DNA repair/ recombination, Other proteins	0.29	0.997999564948224
pbpC_ycsN.649	intergenic_UTR	pbpC_ycsN	BSU_04140	Penicillin-binding proteins, Secreted proteins	-0.29	na
thiS.1739	CDS	thiS	BSU_11680	Biosynthesis/ acquisition of thiamine	-0.29	na
rapG.6083	CDS	rapG	BSU_40300	Protein phosphatases, Response regulator aspartate phosphatase, Quorum sensing	0.29	0.997999564948224
yokL.3246	CDS	yokL	BSU_21550	SP-beta prophage	-0.28	0.997999564948224
sufD_sufC.4947	intergenic_UTR	sufD_sufC	BSU_32700	Biosynthesis of iron-sulfur clusters, Essential genes	-0.28	0.997999564948224
bacC.5702	CDS	bacC	BSU_37720	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	0.28	0.997999564948224
moeB_moeA.2136	intergenic_UTR	moeB_moeA	BSU_14270	Biosynthesis of molybdopterin	0.28	na
lutR.5167	CDS	lutR	BSU_34180	Utilization of organic acids, Transcription factors/ other	-0.28	0.997999564948224
hepT.3435	CDS	hepT	BSU_22740	Biosynthesis of menaquinone	0.28	0.997999564948224
gcvPA_gcvT.3697	intergenic_UTR	gcvPA_gcvT	BSU_24560	Utilization of threonine/ glycine	0.28	na
S1549.6082	S_feature	S1549	new_4140150_4140220_c	na	0.28	na
murE_mraY.2274	intergenic_UTR	murE_mraY	BSU_15180	Biosynthesis of peptidoglycan, Biosynthesis of peptidoglycan, Essential genes	-0.28	0.997999564948224
menB.4653	CDS	menB	BSU_30800	Biosynthesis of menaquinone, Essential genes, Phosphorylation on an Arg residue	-0.28	0.997999564948224
ywcH.5751	CDS	ywcH	BSU_38100	Poorly characterized/ putative enzymes	-0.28	0.997999564948224
thiN.2367	CDS	thiN	BSU_15800	Biosynthesis/ acquisition of thiamine	-0.28	na
ythP.4552	CDS	ythP	BSU_30010	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Exporters of unknown function	-0.28	0.997999564948224
ywqG.5476	CDS	ywqG	BSU_36220	Proteins of unknown function	0.28	0.997999564948224
qdoR.6035	CDS	qdoR	BSU_39990	Transcription factors/ other, Resistance against other toxic compounds (nitric oxide, phenolic acids, flavonoids, oxalate)	0.28	na
yqhS.3684	CDS	yqhS	BSU_24470	Poorly characterized/ putative enzymes	-0.28	0.997999564948224
menF.4657	CDS	menF	BSU_30830	Biosynthesis of menaquinone	-0.28	0.997999564948224
hfq.2600	CDS	hfq	BSU_17340	RNA chaperones	0.28	0.997999564948224
yhcD.1352	CDS	yhcD	BSU_09040	Proteins of unknown function	-0.28	na
ycsA.627	CDS	ycsA	BSU_04000	Poorly characterized/ putative enzymes	0.28	0.997999564948224
yneT.2732	CDS	yneT	BSU_18080	Proteins of unknown function	-0.28	0.997999564948224
sigF.3539	CDS	sigF	BSU_23450	Sigma factors, Sigma factors, Sporulation proteins/ other	-0.28	0.997999564948224
spxO.5001	CDS	spxO	BSU_33029	Additional proteins involved in proteolysis	-0.28	0.997999564948224
hxlR.554	CDS	hxlR	BSU_03470	Transcription factors/ other, Resistance against oxidative and electrophile stress	-0.28	na
cwlQ.1722	CDS	cwlQ	BSU_11570	Swarming, Secreted proteins	-0.28	0.997999564948224
mstX.4735	CDS	mstX	BSU_31321	Protein secretion, Biofilm formation, Membrane proteins, Regulation, Newly identified sporulation proteins (based on transcription profiling)	-0.28	na
ytiB.4639	CDS	ytiB	BSU_30690	Poorly characterized/ putative enzymes, Acquisition of bicarbonate	0.28	0.997999564948224
hpf_yvzG.5333	intergenic_UTR	hpf_yvzG	BSU_35310	General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Phosphorylation on an Arg residue	-0.28	0.997999564948224
yolC.3240	CDS	yolC	BSU_21520	SP-beta prophage	0.28	0.997999564948224
S1263.4959	sRNA_independent	S1263	new_3364963_3365068_c	na	0.28	na
ywgA_ywfO.5687	intergenic_UTR	ywgA_ywfO	BSU_37590	Proteins of unknown function	-0.28	na
yloU.2372	CDS	yloU	BSU_15830	Proteins of unknown function, Potential role in the control of metabolism	0.28	0.997999564948224
ahpA.2128	CDS	ahpA	BSU_14220	Electron transport/ other/ based on similarity	-0.28	0.997999564948224
ywlG_rpiB.5587	intergenic_UTR	ywlG_rpiB	BSU_36910	Protein modification/ other, Translation factor modification and maturation	-0.28	0.997999564948224
proA.1960	CDS	proA	BSU_13130	Biosynthesis/ acquisition of proline, Coping with hyper-osmotic stress	0.28	0.997999564948224
yxbA.6023	CDS	yxbA	BSU_39900	Poorly characterized/ putative enzymes	0.28	0.997999564948224
yvdB.5230	CDS	yvdB	BSU_34660	Membrane proteins	0.28	0.997999564948224
rsgI.2005	CDS	rsgI	BSU_13460	Control of sigma factors, Heat shock proteins, Membrane proteins	-0.28	0.997999564948224
